first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Chandramohan,Kanmanipappa,"Chandramohan, Kanmanipappa",ECE,Vel Tech RangarajanDr Sagunthala R&D Inst Sci & T,India,"Doraisamy, Balasubramaniam",5,18,other,Chandramohan
Manavalan,Saravanan,"Manavalan, Saravanan",ECE,Vel Tech RangarajanDr Sagunthala R&D Inst Sci & T,India,"Doraisamy, Balasubramaniam",5,18,other,Manavalan
Balraj,Shankarlal,"Balraj, Shankarlal",ECE,PerunthalaivarKamarajar Inst Engn & Technol,India,"Doraisamy, Balasubramaniam",5,18,last,Balraj
Amita,Jain,"Amita, Jain",New Delhi,Army Coll Med Sci,India,"Amita, Jain",0,19,"first, leader",Amita
Vishal,Goyal,"Vishal, Goyal",New Delhi,Army Coll Med Sci,India,"Amita, Jain",0,19,other,Vishal
Chaitanya,Varma,"Chaitanya, Varma",New Delhi,Army Coll Med Sci,India,"Amita, Jain",0,19,other,Chaitanya
Amita,Jain,"Amita, Jain",New Delhi,Base Hosp Delhi Cantt,India,"Amita, Jain",0,19,leader,Amita
Vishal,Goyal,"Vishal, Goyal",New Delhi,Base Hosp Delhi Cantt,India,"Amita, Jain",0,19,other,Vishal
Chaitanya,Varma,"Chaitanya, Varma",New Delhi,Base Hosp Delhi Cantt,India,"Amita, Jain",0,19,last,Chaitanya
U P A S A N A,BHATTACHARYYA,"U P A S A N A, BHATTACHARYYA",Genet,Univ Delhi,India,,0,20,first,BHATTACHARYYA
B K,THELMA,"B K, THELMA",Genet,Univ Delhi,India,,0,20,last,THELMA
Bikash Ranjan,Parida,"Bikash Ranjan, Parida",Sch Nat Resource Management,Cent Univ Jharkhand,India,"Bikash Ranjan, Parida",0,21,"first, leader",Bikash
Somnath,Bar,"Somnath, Bar",Sch Nat Resource Management,Cent Univ Jharkhand,India,"Bikash Ranjan, Parida",0,21,other,Somnath
Arvind Chandra,Pandey,"Arvind Chandra, Pandey",Sch Nat Resource Management,Cent Univ Jharkhand,India,"Bikash Ranjan, Parida",0,21,other,Arvind
Nilendu,Singh,"Nilendu, Singh",Ctr Glaciol,Wadia Inst Himalayan Geol,India,"Bikash Ranjan, Parida",0,21,other,Nilendu
Bakimchandra,Oinam,"Bakimchandra, Oinam",Civil Engn,Natl Inst Technol,India,"Bikash Ranjan, Parida",0,21,other,Bakimchandra
Manoj,Kumar,"Manoj, Kumar",Sch Nat Resource Management,Cent Univ Jharkhand,India,"Bikash Ranjan, Parida",0,21,last,Manoj
Ivan,Marbaniang,"Ivan, Marbaniang",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,"first, leader",Ivan
Smita,Nimkar,"Smita, Nimkar",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Smita
Kanta,Zarekar,"Kanta, Zarekar",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Kanta
Amol,Chavan,"Amol, Chavan",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Amol
Amita,Gupta,"Amita, Gupta",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Amita
Nishi,Suryavanshi,"Nishi, Suryavanshi",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Nishi
Vidya,Mave,"Vidya, Mave",Byramjee Jeejeebhoy Govt Med Coll,Johns Hopkins Univ,India,"Ivan, Marbaniang",1,22,other,Vidya
Ivan,Marbaniang,"Ivan, Marbaniang",Epidemiol,McGill Univ,Canada,"Ivan, Marbaniang",1,22,leader,Ivan
Shashikala,Sangle,"Shashikala, Sangle",Gen Med,Byramjee Jeejeebhoy Govt Med Coll,India,"Ivan, Marbaniang",1,22,other,Shashikala
Sonali,Salvi,"Sonali, Salvi",Gen Med,Byramjee Jeejeebhoy Govt Med Coll,India,"Ivan, Marbaniang",1,22,other,Sonali
Amita,Gupta,"Amita, Gupta",Med & Infect Dis,Johns Hopkins Univ,USA,"Ivan, Marbaniang",1,22,other,Amita
Vidya,Mave,"Vidya, Mave",Med & Infect Dis,Johns Hopkins Univ,USA,"Ivan, Marbaniang",1,22,last,Vidya
Atanu,Basu,"Atanu, Basu",Electron Microscopy & Histopathol Grp,ICMR Natl Inst Virol,India,"Atanu, Basu",0,23,"first, leader",Atanu
Harpreet,Sandhu,"Harpreet, Sandhu",Int Hlth Div,Indian Council Med Res,India,"Atanu, Basu",0,23,last,Harpreet
Rajib,Dasgupta,"Rajib, Dasgupta",Ctr Social Med & Community Hlth,Jawaharlal Nehru Univ,India,"Rajib, Dasgupta",0,24,"first, leader",Rajib
Anita,Kotwani,"Anita, Kotwani",Vallabhbhai Patel Chest Inst,Univ Delhi,India,"Rajib, Dasgupta",0,24,other,Anita
Sukhadeo B,Barbuddhe,"Sukhadeo B, Barbuddhe",Hyderabad,ICAR Natl Res Ctr Meat,India,"Rajib, Dasgupta",0,24,other,Sukhadeo
Fiona,Tomley,"Fiona, Tomley",Pathobiol & Populat Sci,Royal Vet Coll,England,"Rajib, Dasgupta",0,24,other,Fiona
Robyn,Alders,"Robyn, Alders",Chatham House,Ctr Universal Hlth,England,"Rajib, Dasgupta",0,24,other,Robyn
Robyn,Alders,"Robyn, Alders",Dev Policy Ctr,Australian Natl Univ,Australia,"Rajib, Dasgupta",0,24,last,Robyn
Sandeep,Grover,"Sandeep, Grover",Psychiat,Post Grad Inst Med Educ & Res,India,"Sandeep, Grover",0,25,"first, leader",Sandeep
Aseem,Mehra,"Aseem, Mehra",Psychiat,Post Grad Inst Med Educ & Res,India,"Sandeep, Grover",0,25,other,Aseem
Swapnajeet,Sahoo,"Swapnajeet, Sahoo",Psychiat,Post Grad Inst Med Educ & Res,India,"Sandeep, Grover",0,25,other,Swapnajeet
Mrugesh,Vaishnav,"Mrugesh, Vaishnav",Ahmadabad,Samvedana Grp Hosp & Res Ctr,India,"Sandeep, Grover",0,25,other,Mrugesh
Adarsh,Tripathi,"Adarsh, Tripathi",Psychiat,King Georges Med Univ,India,"Sandeep, Grover",0,25,other,Adarsh
P K,Dalal,"P K, Dalal",Psychiat,King Georges Med Univ,India,"Sandeep, Grover",0,25,other,Dalal
T S S,Rao,"T S S, Rao",JSS Med Coll & Hosp,JSS Acad Higher Educ & Res,India,"Sandeep, Grover",0,25,other,Rao
Shivanand,Manohar,"Shivanand, Manohar",JSS Med Coll & Hosp,JSS Acad Higher Educ & Res,India,"Sandeep, Grover",0,25,other,Shivanand
Suman S,Rao,"Suman S, Rao",JSS Med Coll & Hosp,JSS Acad Higher Educ & Res,India,"Sandeep, Grover",0,25,other,Suman
Ajit,Avasthi,"Ajit, Avasthi",Psychiat,Fortis Hosp Mohali,India,"Sandeep, Grover",0,25,other,Ajit
Ajit,Avasthi,"Ajit, Avasthi",Chandigarh,CMC,India,"Sandeep, Grover",0,25,other,Ajit
Suhas,Chandran,"Suhas, Chandran",Psychiat,St Johns Med Coll Hosp,India,"Sandeep, Grover",0,25,other,Suhas
Pratheek,Sharma,"Pratheek, Sharma",Psychiat,St Johns Med Coll Hosp,India,"Sandeep, Grover",0,25,other,Pratheek
Ajay,Kumar,"Ajay, Kumar",Psychiat,All India Inst Med Sci,India,"Sandeep, Grover",0,25,last,Ajay
R Srinivasa,Murthy,"R Srinivasa, Murthy",Psychiat,Natl Inst Mental Hlth & Neurosci NIMHANS,India,"R Srinivasa, Murthy",0,26,"first, leader",Murthy
Fazlur,Rahman,"Fazlur, Rahman",Biotechnol,Jamia Millia Islamia,India,"Abdur, Rub",5,27,first,Fazlur
Shams,Tabrez,"Shams, Tabrez",Biotechnol,Jamia Millia Islamia,India,"Abdur, Rub",5,27,other,Shams
Rahat,Ali,"Rahat, Ali",Biotechnol,Jamia Millia Islamia,India,"Abdur, Rub",5,27,other,Rahat
Abdur,Rub,"Abdur, Rub",Biotechnol,Jamia Millia Islamia,India,"Abdur, Rub",5,27,leader,Abdur
Ali S,Alqahtani,"Ali S, Alqahtani",Pharmacognosy,King Saud Univ,Arabia,"Abdur, Rub",5,27,other,Ali
Mohammad Z,Ahmed,"Mohammad Z, Ahmed",Pharmacognosy,King Saud Univ,Arabia,"Abdur, Rub",5,27,last,Mohammad
Sai P,Haranath,"Sai P, Haranath",Apollo Hosp,Apollo Hlth City,India,"Krishnan, Ganapathy",1,28,first,Sai
Subba R,Kesavarapu,"Subba R, Kesavarapu",Apollo Hosp,Apollo Hlth City,India,"Krishnan, Ganapathy",1,28,other,Subba
Swarna D,Kuragayala,"Swarna D, Kuragayala",Apollo Hosp,Apollo Hlth City,India,"Krishnan, Ganapathy",1,28,other,Swarna
Krishnan,Ganapathy,"Krishnan, Ganapathy",Chennai,Apollo Telemed Networking Fdn,India,"Krishnan, Ganapathy",1,28,"last, leader",Krishnan
Ravindra K,Garg,"Ravindra K, Garg",Neurol,King George Med Univ,India,"Ravindra K, Garg",0,29,"first, leader",Ravindra
Hardeep S,Malhotra,"Hardeep S, Malhotra",Neurol,King George Med Univ,India,"Ravindra K, Garg",0,29,other,Hardeep
Praveen K,Sharma,"Praveen K, Sharma",Neurol,King George Med Univ,India,"Ravindra K, Garg",0,29,other,Praveen
Vimal K,Paliwal,"Vimal K, Paliwal",Neurol,Sanjay Gandhi Postgrad Inst Med Sci,India,"Ravindra K, Garg",0,29,last,Vimal
Amol,Raheja,"Amol, Raheja",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,first,Amol
Niveditha,Manjunath,"Niveditha, Manjunath",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Niveditha
Kanwaljeet,Garg,"Kanwaljeet, Garg",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Kanwaljeet
Vivek,Tandon,"Vivek, Tandon",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,leader,Vivek
Shashwat,Mishra,"Shashwat, Mishra",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Shashwat
Ashish,Suri,"Ashish, Suri",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Ashish
P Sarat,Chandra,"P Sarat, Chandra",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Chandra
Manmohan,Singh,"Manmohan, Singh",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Manmohan
Shashank S,Kale,"Shashank S, Kale",Neurosurg,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Shashank
Vivek,Gupta,"Vivek, Gupta",Ophthalmol,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Vivek
Ahamadulla,Shariff,"Ahamadulla, Shariff",Anat,All India Inst Med Sci,India,"Vivek, Tandon",1,30,other,Ahamadulla
Sameer,Ather,"Sameer, Ather",Cardiol,Univ Alabama Birmingham,USA,"Vivek, Tandon",1,30,last,Sameer
Muzna,Alvi,"Muzna, Alvi",Environm & Prod Technol Div,Int Food Policy Res Inst IFPRI,India,"Muzna, Alvi",0,31,"first, leader",Muzna
Prapti,Barooah,"Prapti, Barooah",Environm & Prod Technol Div,Int Food Policy Res Inst IFPRI,India,"Muzna, Alvi",0,31,other,Prapti
Shweta,Gupta,"Shweta, Gupta",Environm & Prod Technol Div,Int Food Policy Res Inst IFPRI,India,"Muzna, Alvi",0,31,other,Shweta
Smriti,Saini,"Smriti, Saini",South Asia Reg Off,IFPRI,India,"Muzna, Alvi",0,31,last,Smriti
Kaushal Kumar,Bhagat,"Kaushal Kumar, Bhagat",Ctr Educ Technol,Indian Inst Technol Kharagpur,India,"Kaushal Kumar, Bhagat",0,32,"first, leader",Kaushal
Sanjaya,Mishra,"Sanjaya, Mishra",Burnaby,Commonwealth Learning,Canada,"Kaushal Kumar, Bhagat",0,32,other,Sanjaya
Alakh,Dixit,"Alakh, Dixit",Min Engn,Indian Inst Technol Kharagpur,India,"Kaushal Kumar, Bhagat",0,32,other,Alakh
Chun Yen,Chang,"Chun Yen, Chang",Grad Inst Sci Educ,Natl Taiwan Normal Univ,Taiwan,"Kaushal Kumar, Bhagat",0,32,last,Chun
Sunil,Shanbag,"Sunil, Shanbag",Mumbai,Theatre Arpana & Tamaasha Theatre,India,"Sunil, Shanbag",0,33,"first, leader",Sunil
Neha,Sami,"Neha, Sami",Cyanobacterial Biotechnol Lab,Jamia Millia Islamia,India,"Tasneem, Fatma",3,34,first,Neha
Rakhshan,Ahmad,"Rakhshan, Ahmad",Cyanobacterial Biotechnol Lab,Jamia Millia Islamia,India,"Tasneem, Fatma",3,34,other,Rakhshan
Tasneem,Fatma,"Tasneem, Fatma",Cyanobacterial Biotechnol Lab,Jamia Millia Islamia,India,"Tasneem, Fatma",3,34,"last, leader",Tasneem
Aditi,Mahajan,"Aditi, Mahajan",Biophys,Post Grad Inst Med Educ & Res,India,"Shalmoli, Bhattacharyya",1,35,first,Aditi
Shalmoli,Bhattacharyya,"Shalmoli, Bhattacharyya",Biophys,Post Grad Inst Med Educ & Res,India,"Shalmoli, Bhattacharyya",1,35,"last, leader",Shalmoli
Shasank Sekhar,Swain,"Shasank Sekhar, Swain",Div Microbiol,ICMR Reg Med Res Ctr,India,"Walter, Luyten",2,36,first,Shasank
Shasank Sekhar,Swain,"Shasank Sekhar, Swain",NCDs,ICMR Reg Med Res Ctr,India,"Walter, Luyten",2,36,other,Shasank
Sujogya Kumar,Panda,"Sujogya Kumar, Panda",Biol,Katholieke Univ Leuven,Belgium,"Walter, Luyten",2,36,other,Sujogya
Walter,Luyten,"Walter, Luyten",Biol,Katholieke Univ Leuven,Belgium,"Walter, Luyten",2,36,leader,Walter
Sujogya Kumar,Panda,"Sujogya Kumar, Panda",Ctr Environm Climate Change & Publ Hlth,Utkal Univ,India,"Walter, Luyten",2,36,last,Sujogya
Venkatesh,Shankar,"Venkatesh, Shankar",College Stn,Texas A&M Univ,USA,"Venkatesh, Shankar",2,37,"first, leader",Venkatesh
Kirthi,Kalyanam,"Kirthi, Kalyanam",Santa Clara,Santa Clara Univ,USA,"Venkatesh, Shankar",2,37,other,Kirthi
Pankaj,Setia,"Pankaj, Setia",Fayetteville,Univ Arkansas,USA,"Venkatesh, Shankar",2,37,other,Pankaj
Pankaj,Setia,"Pankaj, Setia",Ahmadabad,Indian Inst Management IIMA,India,"Venkatesh, Shankar",2,37,other,Pankaj
Alireza,Golmohammadi,"Alireza, Golmohammadi",Tulsa,Univ Tulsa,USA,"Venkatesh, Shankar",2,37,other,Alireza
Seshadri,Tirunillai,"Seshadri, Tirunillai",Houston,Univ Houston,USA,"Venkatesh, Shankar",2,37,other,Seshadri
Tom,Douglass,"Tom, Douglass",Bentonville,Catapult Consulting,USA,"Venkatesh, Shankar",2,37,other,Tom
John,Hennessey,"John, Hennessey",Chicago,Retail & CPG Technol Leader,USA,"Venkatesh, Shankar",2,37,other,John
J S,Bull,"J S, Bull",Springdale,WhyteSpyder Inc,USA,"Venkatesh, Shankar",2,37,other,Bull
Rand,Waddoups,"Rand, Waddoups",Bentonville,Walmart Inc,USA,"Venkatesh, Shankar",2,37,last,Rand
Arumugam Vijaya,Anand,"Arumugam Vijaya, Anand",Human Genet & Mol Biol,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,"first, leader",Arumugam
Mohandass,Kaviya,"Mohandass, Kaviya",Human Genet & Mol Biol,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,other,Mohandass
Kathirvel,Bharathi,"Kathirvel, Bharathi",Human Genet & Mol Biol,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,other,Kathirvel
Aluru,Parithathvi,"Aluru, Parithathvi",Human Genet & Mol Biol,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,other,Aluru
Balasubramanian,Balamuralikrishnan,"Balasubramanian, Balamuralikrishnan",Coll Life Sci,Sejong Univ,Korea,"Arumugam Vijaya, Anand",0,38,other,Balasubramanian
Meyyazhagan,Arun,"Meyyazhagan, Arun",Life Sci,CHRIST Deemed Univ,India,"Arumugam Vijaya, Anand",0,38,other,Meyyazhagan
Nachiappan,Senthilkumar,"Nachiappan, Senthilkumar",Forest Campus,Inst Forest Genet & Tree Breeding IFGTB,India,"Arumugam Vijaya, Anand",0,38,other,Nachiappan
Shanmugam,Velayuthaprabhu,"Shanmugam, Velayuthaprabhu",Biotechnol,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,other,Shanmugam
Muthukrishnan,Saradhadevi,"Muthukrishnan, Saradhadevi",Biochem,Bharathiar Univ,India,"Arumugam Vijaya, Anand",0,38,other,Muthukrishnan
Naif Abdullah,Al Dhabi,"Naif Abdullah, Al Dhabi",Coll Sci,King Saud Univ,Arabia,"Arumugam Vijaya, Anand",0,38,other,Naif
Mariadhas Valan,Arasu,"Mariadhas Valan, Arasu",Coll Sci,King Saud Univ,Arabia,"Arumugam Vijaya, Anand",0,38,other,Mariadhas
Mariadhas Valan,Arasu,"Mariadhas Valan, Arasu",Xavier Res Fdn,St Xaviers Coll,India,"Arumugam Vijaya, Anand",0,38,other,Mariadhas
Mohammad Iqbal,Yatoo,"Mohammad Iqbal, Yatoo",Fac Vet Sci & Anim Husb,Sher E Kashmir Univ Agr Sci & Technol Kashmir,India,"Arumugam Vijaya, Anand",0,38,other,Mohammad
Ruchi,Tiwari,"Ruchi, Tiwari",Coll Vet Sci,UP Deen Dayal Upadhayay Pashu Chikitsa Vigyan Vis,India,"Arumugam Vijaya, Anand",0,38,other,Ruchi
Kuldeep,Dhama,"Kuldeep, Dhama",Div Pathol,ICAR Indian Vet Res Inst,India,"Arumugam Vijaya, Anand",0,38,last,Kuldeep
Waleed,Alhazzani,"Waleed, Alhazzani",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,first,Waleed
Mark,Loeb,"Mark, Loeb",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Mark
Simon,Oczkowski,"Simon, Oczkowski",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Simon
Mark,Crowther,"Mark, Crowther",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Mark
Emilie,Belley Cote,"Emilie, Belley Cote",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Emilie
Kimberley,Lewis,"Kimberley, Lewis",Med,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Kimberley
Waleed,Alhazzani,"Waleed, Alhazzani",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Waleed
Mark,Loeb,"Mark, Loeb",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Mark
Simon,Oczkowski,"Simon, Oczkowski",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Simon
Mark,Crowther,"Mark, Crowther",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Mark
Kimberley,Lewis,"Kimberley, Lewis",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Kimberley
Zainab,Al Duhailib,"Zainab, Al Duhailib",Hlth Res Methods Evidence & Impact,McMaster Univ,Canada,"Andrew, Rhodes",2,39,other,Zainab
Laura,Evans,"Laura, Evans",Pulm & Crit Care Med,Univ Washington,USA,"Andrew, Rhodes",2,39,other,Laura
Fayez,Alshamsi,"Fayez, Alshamsi",Coll Med & Hlth Sci,United Arab Emirates Univ,Emirates,"Andrew, Rhodes",2,39,other,Fayez
Morten Hylander,Moller,"Morten Hylander, Moller",Intens Care,Copenhagen Univ Hosp,Denmark,"Andrew, Rhodes",2,39,other,Morten
Morten Hylander,Moller,"Morten Hylander, Moller",Bridgewater Township,Scandinavian Soc Anaesthesiol & Intens Care Med S,USA,"Andrew, Rhodes",2,39,other,Morten
Marlies,Ostermann,"Marlies, Ostermann",Crit Care,Kings Coll London,England,"Andrew, Rhodes",2,39,other,Marlies
Hallie C,Prescott,"Hallie C, Prescott",Med,Univ Michigan,USA,"Andrew, Rhodes",2,39,other,Hallie
Yaseen M,Arabi,"Yaseen M, Arabi",King Abdullah Int Med Res Ctr,King Saud Bin Abdulaziz Univ Hlth Sci,Arabia,"Andrew, Rhodes",2,39,other,Yaseen
Michelle Ng,Gong,"Michelle Ng, Gong",Montefiore Healthcare Syst,Albert Einstein Coll Med,USA,"Andrew, Rhodes",2,39,other,Michelle
Eddy,Fan,"Eddy, Fan",Inter Div Crit Care Med,Univ Toronto,Canada,"Andrew, Rhodes",2,39,other,Eddy
Eddy,Fan,"Eddy, Fan",Inst Hlth Policy Management & Evaluat,Univ Toronto,Canada,"Andrew, Rhodes",2,39,other,Eddy
Mitchell M,Levy,"Mitchell M, Levy",Warren Alpert Sch Med,Brown Univ,USA,"Andrew, Rhodes",2,39,other,Mitchell
Leonard,Mermel,"Leonard, Mermel",Warren Alpert Sch Med,Brown Univ,USA,"Andrew, Rhodes",2,39,other,Leonard
Mitchell M,Levy,"Mitchell M, Levy",Providence,Rhode Isl Hosp,USA,"Andrew, Rhodes",2,39,other,Mitchell
Lennie,Derde,"Lennie, Derde",Univ Med Ctr Utrecht,Univ Utrecht,Netherlands,"Andrew, Rhodes",2,39,other,Lennie
Jozef,Kesecioglu,"Jozef, Kesecioglu",Univ Med Ctr Utrecht,Univ Utrecht,Netherlands,"Andrew, Rhodes",2,39,other,Jozef
Lennie,Derde,"Lennie, Derde",Utrecht,Julius Ctr Hlth Sci & Primary Care,Netherlands,"Andrew, Rhodes",2,39,other,Lennie
Amy,Dzierba,"Amy, Dzierba",Pharm,Columbia Univ,USA,"Andrew, Rhodes",2,39,other,Amy
Bin,Du,"Bin, Du",Peking Union Med Coll & Chinese Acad Med Sci,Peking Union Med Coll Hosp,China,"Andrew, Rhodes",2,39,other,Bin
Flavia,Machado,"Flavia, Machado",Anaesthesiol Pain & Intens Care,Univ Fed Sao Paulo,Brazil,"Andrew, Rhodes",2,39,other,Flavia
Hannah,Wunsch,"Hannah, Wunsch",Crit Care Med,Sunnybrook Hlth Sci Ctr,Canada,"Andrew, Rhodes",2,39,other,Hannah
Hannah,Wunsch,"Hannah, Wunsch",Anesthesia,Univ Toronto,Canada,"Andrew, Rhodes",2,39,other,Hannah
Maurizio,Cecconi,"Maurizio, Cecconi",Humanitas Clin & Res Ctr,IRCCS,Italy,"Andrew, Rhodes",2,39,other,Maurizio
Massimiliano,Greco,"Massimiliano, Greco",Humanitas Clin & Res Ctr,IRCCS,Italy,"Andrew, Rhodes",2,39,other,Massimiliano
Maurizio,Cecconi,"Maurizio, Cecconi",Biomed Sci,Humanitas Univ,Italy,"Andrew, Rhodes",2,39,other,Maurizio
Massimiliano,Greco,"Massimiliano, Greco",Biomed Sci,Humanitas Univ,Italy,"Andrew, Rhodes",2,39,other,Massimiliano
Younsuck,Koh,"Younsuck, Koh",Asan Med Ctr,Univ Ulsan,Korea,"Andrew, Rhodes",2,39,other,Younsuck
Lisa,Burry,"Lisa, Burry",Leslie & Fac Pharm,Univ Toronto,Canada,"Andrew, Rhodes",2,39,other,Lisa
Daniel S,Chertow,"Daniel S, Chertow",Crit Care Med,NIAID,USA,"Andrew, Rhodes",2,39,other,Daniel
Daniel S,Chertow,"Daniel S, Chertow",Lab Immunoregulat,NIAID,USA,"Andrew, Rhodes",2,39,other,Daniel
Wojciech,Szczeklik,"Wojciech, Szczeklik",Ctr Intens Care & Perioperat Med,Jagiellonian Univ,Poland,"Andrew, Rhodes",2,39,other,Wojciech
Emilie,Belley Cote,"Emilie, Belley Cote",Hamilton,Populat Hlth Res Inst,Canada,"Andrew, Rhodes",2,39,other,Emilie
Malgorzata,Bala,"Malgorzata, Bala",Hyg & Dietet,Jagiellonian Univ,Poland,"Andrew, Rhodes",2,39,other,Malgorzata
Ryan,Zarychanski,"Ryan, Zarychanski",Internal Med,Univ Manitoba,Canada,"Andrew, Rhodes",2,39,other,Ryan
Allison,McGeer,"Allison, McGeer",Div Infect Dis,Univ Toronto,Canada,"Andrew, Rhodes",2,39,other,Allison
Manoj J,Mammen,"Manoj J, Mammen",Jacobs Sch Med & Biomed Sci,SUNY Buffalo,USA,"Andrew, Rhodes",2,39,other,Manoj
Sheila Nainan,Myatra,"Sheila Nainan, Myatra",Homi Bhabha Natl Inst,Tata Mem Hosp,India,"Andrew, Rhodes",2,39,other,Sheila
Amy,Arrington,"Amy, Arrington",Houston Childrens Hosp,Baylor Coll Med,USA,"Andrew, Rhodes",2,39,other,Amy
Ruth,Kleinpell,"Ruth, Kleinpell",Sch Nursing,Vanderbilt Univ,USA,"Andrew, Rhodes",2,39,other,Ruth
Ruth,Kleinpell,"Ruth, Kleinpell",Coll Nursing,Rush Univ,USA,"Andrew, Rhodes",2,39,other,Ruth
Giuseppe,Citerio,"Giuseppe, Citerio",Sch Med & Surg,Milano Bicocca Univ,Italy,"Andrew, Rhodes",2,39,other,Giuseppe
Giuseppe,Citerio,"Giuseppe, Citerio",ASST Monza,San Gerardo Hosp,Italy,"Andrew, Rhodes",2,39,other,Giuseppe
Elizabeth,Bridges,"Elizabeth, Bridges",Med Ctr,Univ Washington,USA,"Andrew, Rhodes",2,39,other,Elizabeth
Ziad A,Memish,"Ziad A, Memish",Minist Hlth & Coll Med,Alfaisal Univ,Arabia,"Andrew, Rhodes",2,39,other,Ziad
Naomi,Hammond,"Naomi, Hammond",Crit Care Div,George Inst Global Hlth & UNSW,Australia,"Andrew, Rhodes",2,39,other,Naomi
Naomi,Hammond,"Naomi, Hammond",Malcolm Fisher  Intens Care,Royal North Shore Hosp,Australia,"Andrew, Rhodes",2,39,other,Naomi
Frederick G,Hayden,"Frederick G, Hayden",Sch Med,Univ Virginia,USA,"Andrew, Rhodes",2,39,other,Frederick
Muhammed,Alshahrani,"Muhammed, Alshahrani",Emergency & Crit Care,Imam Abdulrahman Ben Faisal Univ,Arabia,"Andrew, Rhodes",2,39,other,Muhammed
Zainab,Al Duhailib,"Zainab, Al Duhailib",Crit Care Med,King Faisal Specialist Hosp & Res Ctr,Arabia,"Andrew, Rhodes",2,39,other,Zainab
Greg S,Martin,"Greg S, Martin",Sch Med,Emory Univ,USA,"Andrew, Rhodes",2,39,other,Greg
Greg S,Martin,"Greg S, Martin",Atlanta,Grady Mem Hosp,USA,"Andrew, Rhodes",2,39,other,Greg
Lewis J,Kaplan,"Lewis J, Kaplan",Perelman Sch Med,Univ Penn,USA,"Andrew, Rhodes",2,39,other,Lewis
Lewis J,Kaplan,"Lewis J, Kaplan",Surg,Univ Penn,USA,"Andrew, Rhodes",2,39,other,Lewis
Lewis J,Kaplan,"Lewis J, Kaplan",Div Traumatol Surg Crit Care & Emergency Surg,Univ Penn,USA,"Andrew, Rhodes",2,39,other,Lewis
Craig M,Coopersmith,"Craig M, Coopersmith",Sch Med,Emory Univ,USA,"Andrew, Rhodes",2,39,other,Craig
Massimo,Antonelli,"Massimo, Antonelli",Anesthesiol Intens Care & Emergency Med,Fdn Policlin Univ Gemelli,Italy,"Andrew, Rhodes",2,39,other,Massimo
Massimo,Antonelli,"Massimo, Antonelli",Ist Anestesiol & Rianimaz,Univ Cattolica Sacro Cuore,Italy,"Andrew, Rhodes",2,39,other,Massimo
Andrew,Rhodes,"Andrew, Rhodes",Adult Crit Care,St Georges Univ Hosp NHS Fdn Trust,England,"Andrew, Rhodes",2,39,leader,Andrew
Andrew,Rhodes,"Andrew, Rhodes",London,St Georges Univ London,England,"Andrew, Rhodes",2,39,"last, leader",Andrew
